"","cs_code.x","year","state","cs_name","excess_deaths_2020","excess_death_rate_2020"
"573","16CS009",2020,"ID","Central Idaho",17.2066781533047,0.294176508408164
"574","16CS009",2020,"ID","Central Idaho",17.2066781533047,0.294176508408164
"575","16CS009",2020,"ID","Central Idaho",17.2066781533047,0.294176508408164
"576","16CS009",2020,"ID","Central Idaho",17.2066781533047,0.294176508408164
"577","16CS010",2020,"ID","Elmore+Gooding+Owyhee",98.5755998161562,1.78207719092757
"578","16CS010",2020,"ID","Elmore+Gooding+Owyhee",98.5755998161562,1.78207719092757
"579","16CS010",2020,"ID","Elmore+Gooding+Owyhee",98.5755998161562,1.78207719092757
"580","16CS011",2020,"ID","Jefferson and Nearby Counties",55.6677933677279,0.560500547410618
"581","16CS011",2020,"ID","Jefferson and Nearby Counties",55.6677933677279,0.560500547410618
"582","16CS011",2020,"ID","Jefferson and Nearby Counties",55.6677933677279,0.560500547410618
"583","16CS011",2020,"ID","Jefferson and Nearby Counties",55.6677933677279,0.560500547410618
"584","16CS011",2020,"ID","Jefferson and Nearby Counties",55.6677933677279,0.560500547410618
"585","16CS011",2020,"ID","Jefferson and Nearby Counties",55.6677933677279,0.560500547410618
"586","16CS012",2020,"ID","Kootenai",-4.64262144541453,-0.0273444422905413
"587","16CS013",2020,"ID","Lincoln and Nearby Counties",56.0993564524812,0.564254958183108
"588","16CS013",2020,"ID","Lincoln and Nearby Counties",56.0993564524812,0.564254958183108
"589","16CS013",2020,"ID","Lincoln and Nearby Counties",56.0993564524812,0.564254958183108
"590","16CS013",2020,"ID","Lincoln and Nearby Counties",56.0993564524812,0.564254958183108
"591","16CS013",2020,"ID","Lincoln and Nearby Counties",56.0993564524812,0.564254958183108
"592","16CS013",2020,"ID","Lincoln and Nearby Counties",56.0993564524812,0.564254958183108
"593","16CS014",2020,"ID","Twin Falls",185.907805431862,2.12037142502442
"594","17CS001",2020,"IL","Adams",49.8270436185131,0.768011400143545
"595","17CS002",2020,"IL","Bond+Effingham+Fayette",118.199442522235,1.63926832428039
"596","17CS002",2020,"IL","Bond+Effingham+Fayette",118.199442522235,1.63926832428039
"597","17CS002",2020,"IL","Bond+Effingham+Fayette",118.199442522235,1.63926832428039
"598","17CS003",2020,"IL","Boone",26.6849359624125,0.497046509628264
"599","17CS004",2020,"IL","Brown and Nearby Counties",99.1727236863087,1.97874506048218
"600","17CS004",2020,"IL","Brown and Nearby Counties",99.1727236863087,1.97874506048218
"601","17CS004",2020,"IL","Brown and Nearby Counties",99.1727236863087,1.97874506048218
"602","17CS004",2020,"IL","Brown and Nearby Counties",99.1727236863087,1.97874506048218
"603","17CS004",2020,"IL","Brown and Nearby Counties",99.1727236863087,1.97874506048218
"604","17CS004",2020,"IL","Brown and Nearby Counties",99.1727236863087,1.97874506048218
"605","17CS005",2020,"IL","Bureau+Marshall+Putnam+Stark",57.1737320005384,1.03922008144066
"606","17CS005",2020,"IL","Bureau+Marshall+Putnam+Stark",57.1737320005384,1.03922008144066
"607","17CS005",2020,"IL","Bureau+Marshall+Putnam+Stark",57.1737320005384,1.03922008144066
"608","17CS005",2020,"IL","Bureau+Marshall+Putnam+Stark",57.1737320005384,1.03922008144066
"609","17CS006",2020,"IL","Carroll+Jo Daviess+Stephenson",223.452036468795,2.81926388761896
"610","17CS006",2020,"IL","Carroll+Jo Daviess+Stephenson",223.452036468795,2.81926388761896
"611","17CS006",2020,"IL","Carroll+Jo Daviess+Stephenson",223.452036468795,2.81926388761896
"612","17CS007",2020,"IL","Champaign",108.506678348377,0.517415458317849
"613","17CS008",2020,"IL","Christian+Shelby",71.8095500403077,1.33788333346327
"614","17CS008",2020,"IL","Christian+Shelby",71.8095500403077,1.33788333346327
"615","17CS009",2020,"IL","Clark+Crawford+Cumberland+Jasper",66.2763349795781,1.22452765833231
"616","17CS009",2020,"IL","Clark+Crawford+Cumberland+Jasper",66.2763349795781,1.22452765833231
"617","17CS009",2020,"IL","Clark+Crawford+Cumberland+Jasper",66.2763349795781,1.22452765833231
"618","17CS009",2020,"IL","Clark+Crawford+Cumberland+Jasper",66.2763349795781,1.22452765833231
"619","17CS010",2020,"IL","Clay+Hamilton+Wayne+White",120.570014982621,2.38407875709609
"620","17CS010",2020,"IL","Clay+Hamilton+Wayne+White",120.570014982621,2.38407875709609
"621","17CS010",2020,"IL","Clay+Hamilton+Wayne+White",120.570014982621,2.38407875709609
"622","17CS010",2020,"IL","Clay+Hamilton+Wayne+White",120.570014982621,2.38407875709609
"623","17CS011",2020,"IL","Clinton+Marion",155.444620789735,2.07522356037292
"624","17CS011",2020,"IL","Clinton+Marion",155.444620789735,2.07522356037292
"625","17CS012",2020,"IL","Coles",102.248995873097,2.04645336388395
"626","17CS013",2020,"IL","Cook",10637.285052322,2.07282844590393
"627","17CS014",2020,"IL","DeKalb",129.537669086207,1.24414288678429
"628","17CS015",2020,"IL","De Witt+Logan+Mason+Menard",99.5360019647144,1.42546582217072
"629","17CS015",2020,"IL","De Witt+Logan+Mason+Menard",99.5360019647144,1.42546582217072
"630","17CS015",2020,"IL","De Witt+Logan+Mason+Menard",99.5360019647144,1.42546582217072
"631","17CS015",2020,"IL","De Witt+Logan+Mason+Menard",99.5360019647144,1.42546582217072
"632","17CS016",2020,"IL","Douglas+Edgar+Moultrie+Piatt",116.245829445291,1.72412721838679
"633","17CS016",2020,"IL","Douglas+Edgar+Moultrie+Piatt",116.245829445291,1.72412721838679
"634","17CS016",2020,"IL","Douglas+Edgar+Moultrie+Piatt",116.245829445291,1.72412721838679
"635","17CS016",2020,"IL","Douglas+Edgar+Moultrie+Piatt",116.245829445291,1.72412721838679
"636","17CS017",2020,"IL","DuPage",1101.74675855267,1.19208537223109
"637","17CS018",2020,"IL","Edwards+Lawrence+Richland+Wabash",122.118418380851,2.50905916009224
"638","17CS018",2020,"IL","Edwards+Lawrence+Richland+Wabash",122.118418380851,2.50905916009224
"639","17CS018",2020,"IL","Edwards+Lawrence+Richland+Wabash",122.118418380851,2.50905916009224
"640","17CS018",2020,"IL","Edwards+Lawrence+Richland+Wabash",122.118418380851,2.50905916009224
"641","17CS019",2020,"IL","Ford+Iroquois+Livingston",115.157165029028,1.52791154226575
"642","17CS019",2020,"IL","Ford+Iroquois+Livingston",115.157165029028,1.52791154226575
"643","17CS019",2020,"IL","Ford+Iroquois+Livingston",115.157165029028,1.52791154226575
"644","17CS020",2020,"IL","Franklin+Gallatin+Saline",129.099237188683,1.9334337325328
"645","17CS020",2020,"IL","Franklin+Gallatin+Saline",129.099237188683,1.9334337325328
"646","17CS020",2020,"IL","Franklin+Gallatin+Saline",129.099237188683,1.9334337325328
"647","17CS021",2020,"IL","Fulton+McDonough",84.6651325412504,1.33161058399912
"648","17CS021",2020,"IL","Fulton+McDonough",84.6651325412504,1.33161058399912
"649","17CS022",2020,"IL","Greene+Jersey+Morgan",121.99167373004,1.79270340093228
"650","17CS022",2020,"IL","Greene+Jersey+Morgan",121.99167373004,1.79270340093228
"651","17CS022",2020,"IL","Greene+Jersey+Morgan",121.99167373004,1.79270340093228
"652","17CS023",2020,"IL","Grundy",104.942045743943,2.03069092735681
"653","17CS024",2020,"IL","Hancock+Henderson+Mercer+Warren",151.470463917764,2.68707581901304
"654","17CS024",2020,"IL","Hancock+Henderson+Mercer+Warren",151.470463917764,2.68707581901304
"655","17CS024",2020,"IL","Hancock+Henderson+Mercer+Warren",151.470463917764,2.68707581901304
"656","17CS024",2020,"IL","Hancock+Henderson+Mercer+Warren",151.470463917764,2.68707581901304
"657","17CS025",2020,"IL","Henry",140.893553961907,2.8900056195009
"658","17CS026",2020,"IL","Jackson",122.72708898767,2.17686134640582
"659","17CS027",2020,"IL","Jefferson+Washington",127.422532302202,2.48377319212123
"660","17CS027",2020,"IL","Jefferson+Washington",127.422532302202,2.48377319212123
"661","17CS028",2020,"IL","Kane",688.609133350084,1.28446691105303
"662","17CS029",2020,"IL","Kankakee",124.000249039294,1.13783617980795
"663","17CS030",2020,"IL","Kendall",124.942993686517,0.952505421744698
"664","17CS031",2020,"IL","Knox",135.46022845911,2.75903269973945
"665","17CS032",2020,"IL","Lake",801.345453322191,1.15031056957052
"666","17CS033",2020,"IL","La Salle",162.990379993944,1.49695888165931
"667","17CS034",2020,"IL","Lee+Whiteside",186.050025935571,2.09943720799795
"668","17CS034",2020,"IL","Lee+Whiteside",186.050025935571,2.09943720799795
"669","17CS035",2020,"IL","McHenry",293.402183427415,0.947718204282518
"670","17CS036",2020,"IL","McLean",141.132250643127,0.816969225319257
"671","17CS037",2020,"IL","Macon",152.847787815651,1.48293688637587
"672","17CS038",2020,"IL","Macoupin+Montgomery",136.987266298454,1.87189661658705
"673","17CS038",2020,"IL","Macoupin+Montgomery",136.987266298454,1.87189661658705
"674","17CS039",2020,"IL","Madison",333.615238741995,1.27149645072796
"675","17CS040",2020,"IL","Monroe+St. Clair",521.202962987335,1.77810932986033
"676","17CS040",2020,"IL","Monroe+St. Clair",521.202962987335,1.77810932986033
"677","17CS041",2020,"IL","Ogle",52.2490339721171,1.03079691390698
"678","17CS042",2020,"IL","Peoria+Woodford",302.518265104055,1.40849639914173
"679","17CS042",2020,"IL","Peoria+Woodford",302.518265104055,1.40849639914173
"680","17CS043",2020,"IL","Perry+Randolph",75.8485909217197,1.43936144909896
"681","17CS043",2020,"IL","Perry+Randolph",75.8485909217197,1.43936144909896
"682","17CS044",2020,"IL","Rock Island",304.264369866579,2.14498776774297
"683","17CS045",2020,"IL","Sangamon",163.040098133197,0.847908563503111
"684","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"685","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"686","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"687","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"688","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"689","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"690","17CS046",2020,"IL","Southern Illinois",121.422620694767,1.96766469550258
"691","17CS047",2020,"IL","Tazewell",244.55635741009,1.8782409078767
"692","17CS048",2020,"IL","Vermilion",112.861980790678,1.50679528972093
"693","17CS049",2020,"IL","Will",787.816353906682,1.13411168696214
"694","17CS050",2020,"IL","Williamson",110.885617674237,1.65669063638074
"695","17CS051",2020,"IL","Winnebago",306.544273090976,1.08443302104863
"696","18CS001",2020,"IN","Adams+Wells",121.622965953931,1.8813687769379
"697","18CS001",2020,"IN","Adams+Wells",121.622965953931,1.8813687769379
"698","18CS002",2020,"IN","Allen",400.923166686025,1.05079969567108
"699","18CS003",2020,"IN","Bartholomew+Brown",131.457903448955,1.32671850884548
"700","18CS003",2020,"IN","Bartholomew+Brown",131.457903448955,1.32671850884548
"701","18CS004",2020,"IN","Benton+Jasper+Newton",128.246228761961,2.2957275613906
"702","18CS004",2020,"IN","Benton+Jasper+Newton",128.246228761961,2.2957275613906
"703","18CS004",2020,"IN","Benton+Jasper+Newton",128.246228761961,2.2957275613906
"704","18CS005",2020,"IN","Blackford+Jay+Randolph",102.096479437588,1.79576598722318
"705","18CS005",2020,"IN","Blackford+Jay+Randolph",102.096479437588,1.79576598722318
"706","18CS005",2020,"IN","Blackford+Jay+Randolph",102.096479437588,1.79576598722318
"707","18CS006",2020,"IN","Boone",43.5877584663288,0.627577367269396
"708","18CS007",2020,"IN","Carroll+Clinton",76.422783812793,1.45315327361704
"709","18CS007",2020,"IN","Carroll+Clinton",76.422783812793,1.45315327361704
"710","18CS008",2020,"IN","Cass+White",70.8855859005085,1.14114404682227
"711","18CS008",2020,"IN","Cass+White",70.8855859005085,1.14114404682227
"712","18CS009",2020,"IN","Clark+Scott",157.908672033379,1.10699684557146
"713","18CS009",2020,"IN","Clark+Scott",157.908672033379,1.10699684557146
"714","18CS010",2020,"IN","Clay+Sullivan+Vermillion+Vigo",265.249463488521,1.56962561757583
"715","18CS010",2020,"IN","Clay+Sullivan+Vermillion+Vigo",265.249463488521,1.56962561757583
"716","18CS010",2020,"IN","Clay+Sullivan+Vermillion+Vigo",265.249463488521,1.56962561757583
"717","18CS010",2020,"IN","Clay+Sullivan+Vermillion+Vigo",265.249463488521,1.56962561757583
"718","18CS011",2020,"IN","Crawford+Harrison+Perry",54.0712083874603,0.762382386603454
"719","18CS011",2020,"IN","Crawford+Harrison+Perry",54.0712083874603,0.762382386603454
"720","18CS011",2020,"IN","Crawford+Harrison+Perry",54.0712083874603,0.762382386603454
"721","18CS012",2020,"IN","Daviess+Knox+Martin",162.26895889103,2.02689248908333
"722","18CS012",2020,"IN","Daviess+Knox+Martin",162.26895889103,2.02689248908333
"723","18CS012",2020,"IN","Daviess+Knox+Martin",162.26895889103,2.02689248908333
"724","18CS013",2020,"IN","Dearborn+Ohio+Ripley+Switzerland",77.8386610733351,0.822253853835447
"725","18CS013",2020,"IN","Dearborn+Ohio+Ripley+Switzerland",77.8386610733351,0.822253853835447
"726","18CS013",2020,"IN","Dearborn+Ohio+Ripley+Switzerland",77.8386610733351,0.822253853835447
"727","18CS013",2020,"IN","Dearborn+Ohio+Ripley+Switzerland",77.8386610733351,0.822253853835447
"728","18CS014",2020,"IN","Decatur+Shelby",147.705507615053,2.05061096230815
"729","18CS014",2020,"IN","Decatur+Shelby",147.705507615053,2.05061096230815
"730","18CS015",2020,"IN","DeKalb+Steuben",101.214461730538,1.28231571537851
"731","18CS015",2020,"IN","DeKalb+Steuben",101.214461730538,1.28231571537851
"732","18CS016",2020,"IN","Delaware",194.641479381038,1.71505400811562
"733","18CS017",2020,"IN","Dubois+Pike+Spencer",112.421925764771,1.49084879276434
"734","18CS017",2020,"IN","Dubois+Pike+Spencer",112.421925764771,1.49084879276434
"735","18CS017",2020,"IN","Dubois+Pike+Spencer",112.421925764771,1.49084879276434
"736","18CS018",2020,"IN","Elkhart",284.250266018999,1.36696899144474
"737","18CS019",2020,"IN","Fayette+Franklin+Union",152.084797886061,2.90570878651244
"738","18CS019",2020,"IN","Fayette+Franklin+Union",152.084797886061,2.90570878651244
"739","18CS019",2020,"IN","Fayette+Franklin+Union",152.084797886061,2.90570878651244
"740","18CS020",2020,"IN","Floyd",83.7658063770358,1.05501154156318
"741","18CS021",2020,"IN","Fountain+Montgomery+Warren",110.693850739628,1.76093047739663
"742","18CS021",2020,"IN","Fountain+Montgomery+Warren",110.693850739628,1.76093047739663
"743","18CS021",2020,"IN","Fountain+Montgomery+Warren",110.693850739628,1.76093047739663
"744","18CS022",2020,"IN","Fulton+Miami+Wabash",148.07460008425,1.71358839147633
"745","18CS022",2020,"IN","Fulton+Miami+Wabash",148.07460008425,1.71358839147633
"746","18CS022",2020,"IN","Fulton+Miami+Wabash",148.07460008425,1.71358839147633
"747","18CS023",2020,"IN","Gibson+Posey",58.2635313053495,0.994444883943217
"748","18CS023",2020,"IN","Gibson+Posey",58.2635313053495,0.994444883943217
"749","18CS024",2020,"IN","Grant",151.993338707909,2.33072146209972
"750","18CS025",2020,"IN","Greene+Owen+Parke+Putnam",151.605707104098,1.41222992682108
"751","18CS025",2020,"IN","Greene+Owen+Parke+Putnam",151.605707104098,1.41222992682108
"752","18CS025",2020,"IN","Greene+Owen+Parke+Putnam",151.605707104098,1.41222992682108
"753","18CS025",2020,"IN","Greene+Owen+Parke+Putnam",151.605707104098,1.41222992682108
"754","18CS026",2020,"IN","Hamilton",313.260801783873,0.909895962565207
"755","18CS027",2020,"IN","Hancock",49.0045197083246,0.618611153014189
"756","18CS028",2020,"IN","Hendricks",175.265853285862,1.01011960858661
"757","18CS029",2020,"IN","Henry+Rush",97.7750501141336,1.50752490231172
"758","18CS029",2020,"IN","Henry+Rush",97.7750501141336,1.50752490231172
"759","18CS030",2020,"IN","Howard+Tipton",131.884258317647,1.35178559820469
"760","18CS030",2020,"IN","Howard+Tipton",131.884258317647,1.35178559820469
"761","18CS031",2020,"IN","Huntington+Whitley",125.900192128642,1.77584337802759
"762","18CS031",2020,"IN","Huntington+Whitley",125.900192128642,1.77584337802759
"763","18CS032",2020,"IN","Jackson+Washington",65.5955621541476,0.903993304403807
"764","18CS032",2020,"IN","Jackson+Washington",65.5955621541476,0.903993304403807
"765","18CS033",2020,"IN","Jennings+Jefferson",67.1711451709078,1.12403395590469
"766","18CS033",2020,"IN","Jennings+Jefferson",67.1711451709078,1.12403395590469
"767","18CS034",2020,"IN","Johnson",244.966586336598,1.52316828851251
"768","18CS035",2020,"IN","Kosciusko",81.9380312581984,1.02445589330345
"769","18CS036",2020,"IN","LaGrange+Noble",105.325816976349,1.20591494231059
"770","18CS036",2020,"IN","LaGrange+Noble",105.325816976349,1.20591494231059
"771","18CS037",2020,"IN","Lake",838.264435551028,1.73361328949863
"772","18CS038",2020,"IN","LaPorte",192.020465121775,1.74718128824303
"773","18CS039",2020,"IN","Lawrence+Orange",136.998236286829,2.09503052799776
"774","18CS039",2020,"IN","Lawrence+Orange",136.998236286829,2.09503052799776
"775","18CS040",2020,"IN","Madison",256.196422555391,1.97661072534905
"776","18CS041",2020,"IN","Marion",1663.49211672786,1.72244806924186
"777","18CS042",2020,"IN","Marshall+Pulaski+Starke",215.810647173625,2.66114217756049
"778","18CS042",2020,"IN","Marshall+Pulaski+Starke",215.810647173625,2.66114217756049
"779","18CS042",2020,"IN","Marshall+Pulaski+Starke",215.810647173625,2.66114217756049
"780","18CS043",2020,"IN","Monroe",189.65304770787,1.28785266976681
"781","18CS044",2020,"IN","Morgan",77.6072463514603,1.09760481927223
"782","18CS045",2020,"IN","Porter",200.94719803827,1.17079581454777
"783","18CS046",2020,"IN","St. Joseph",418.524705446488,1.5380378421206
"784","18CS047",2020,"IN","Tippecanoe",95.6791540005761,0.488812361424843
"785","18CS048",2020,"IN","Vanderburgh",324.056543473198,1.78967550380077
"786","18CS049",2020,"IN","Warrick",134.686739139488,2.1489707082487
"787","18CS050",2020,"IN","Wayne",112.702812852552,1.72257344601694
"788","19CS001",2020,"IA","Allamakee+Clayton+Winneshiek",77.0149681310614,1.50814569637448
"789","19CS001",2020,"IA","Allamakee+Clayton+Winneshiek",77.0149681310614,1.50814569637448
"790","19CS001",2020,"IA","Allamakee+Clayton+Winneshiek",77.0149681310614,1.50814569637448
"791","19CS002",2020,"IA","Audubon and Nearby Counties",86.8174197480261,1.83143658231429
"792","19CS002",2020,"IA","Audubon and Nearby Counties",86.8174197480261,1.83143658231429
"793","19CS002",2020,"IA","Audubon and Nearby Counties",86.8174197480261,1.83143658231429
"794","19CS002",2020,"IA","Audubon and Nearby Counties",86.8174197480261,1.83143658231429
"795","19CS002",2020,"IA","Audubon and Nearby Counties",86.8174197480261,1.83143658231429
"796","19CS003",2020,"IA","Benton+Iowa (county)+Keokuk+Washington",145.344753897839,1.96085903023132
"797","19CS003",2020,"IA","Benton+Iowa (county)+Keokuk+Washington",145.344753897839,1.96085903023132
"798","19CS003",2020,"IA","Benton+Iowa (county)+Keokuk+Washington",145.344753897839,1.96085903023132
"799","19CS003",2020,"IA","Benton+Iowa (county)+Keokuk+Washington",145.344753897839,1.96085903023132
"800","19CS004",2020,"IA","Black Hawk",202.489416322062,1.52980376934687
"801","19CS005",2020,"IA","Boone+Carroll+Greene",66.7060133879053,1.21266022011174
"802","19CS005",2020,"IA","Boone+Carroll+Greene",66.7060133879053,1.21266022011174
"803","19CS005",2020,"IA","Boone+Carroll+Greene",66.7060133879053,1.21266022011174
"804","19CS006",2020,"IA","Bremer+Butler+Grundy",62.7472003105684,1.20904852423149
"805","19CS006",2020,"IA","Bremer+Butler+Grundy",62.7472003105684,1.20904852423149
"806","19CS006",2020,"IA","Bremer+Butler+Grundy",62.7472003105684,1.20904852423149
"807","19CS007",2020,"IA","Buchanan+Delaware+Fayette",100.434480074932,1.73993867392427
"808","19CS007",2020,"IA","Buchanan+Delaware+Fayette",100.434480074932,1.73993867392427
"809","19CS007",2020,"IA","Buchanan+Delaware+Fayette",100.434480074932,1.73993867392427
"810","19CS008",2020,"IA","Cedar+Clinton+Jackson+Jones",127.005865037138,1.21045580646123
"811","19CS008",2020,"IA","Cedar+Clinton+Jackson+Jones",127.005865037138,1.21045580646123
"812","19CS008",2020,"IA","Cedar+Clinton+Jackson+Jones",127.005865037138,1.21045580646123
"813","19CS008",2020,"IA","Cedar+Clinton+Jackson+Jones",127.005865037138,1.21045580646123
"814","19CS009",2020,"IA","Cerro Gordo+Hancock+Winnebago",134.081292620244,2.13155640621664
"815","19CS009",2020,"IA","Cerro Gordo+Hancock+Winnebago",134.081292620244,2.13155640621664
"816","19CS009",2020,"IA","Cerro Gordo+Hancock+Winnebago",134.081292620244,2.13155640621664
"817","19CS010",2020,"IA","Dallas",66.7992206198156,0.693830452239561
"818","19CS011",2020,"IA","Davis+Jefferson+Van Buren+Wapello",109.998410832607,1.57428456080558
"819","19CS011",2020,"IA","Davis+Jefferson+Van Buren+Wapello",109.998410832607,1.57428456080558
"820","19CS011",2020,"IA","Davis+Jefferson+Van Buren+Wapello",109.998410832607,1.57428456080558
"821","19CS011",2020,"IA","Davis+Jefferson+Van Buren+Wapello",109.998410832607,1.57428456080558
"822","19CS012",2020,"IA","Des Moines+Henry+Lee",182.492939561074,1.9727047050673
"823","19CS012",2020,"IA","Des Moines+Henry+Lee",182.492939561074,1.9727047050673
"824","19CS012",2020,"IA","Des Moines+Henry+Lee",182.492939561074,1.9727047050673
"825","19CS013",2020,"IA","Dubuque",99.116648881278,1.02686014754129
"826","19CS014",2020,"IA","Franklin+Hamilton+Hardin+Wright",102.504035973499,1.90093347872895
"827","19CS014",2020,"IA","Franklin+Hamilton+Hardin+Wright",102.504035973499,1.90093347872895
"828","19CS014",2020,"IA","Franklin+Hamilton+Hardin+Wright",102.504035973499,1.90093347872895
"829","19CS014",2020,"IA","Franklin+Hamilton+Hardin+Wright",102.504035973499,1.90093347872895
"830","19CS015",2020,"IA","Fremont+Harrison+Mills+Pottawattamie",283.818497302998,2.1858927249713
"831","19CS015",2020,"IA","Fremont+Harrison+Mills+Pottawattamie",283.818497302998,2.1858927249713
"832","19CS015",2020,"IA","Fremont+Harrison+Mills+Pottawattamie",283.818497302998,2.1858927249713
"833","19CS015",2020,"IA","Fremont+Harrison+Mills+Pottawattamie",283.818497302998,2.1858927249713
"834","19CS016",2020,"IA","Jasper+Poweshiek",77.4856852859396,1.37320228411822
"835","19CS016",2020,"IA","Jasper+Poweshiek",77.4856852859396,1.37320228411822
"836","19CS017",2020,"IA","Johnson",54.3272282983676,0.349830184282705
"837","19CS018",2020,"IA","Linn",376.00421900572,1.64115149494008
"838","19CS019",2020,"IA","Louisa+Muscatine",88.5199567868916,1.63707569142798
"839","19CS019",2020,"IA","Louisa+Muscatine",88.5199567868916,1.63707569142798
"840","19CS020",2020,"IA","Lucas and Nearby Counties",87.6880897110671,1.66167193555298
"841","19CS020",2020,"IA","Lucas and Nearby Counties",87.6880897110671,1.66167193555298
"842","19CS020",2020,"IA","Lucas and Nearby Counties",87.6880897110671,1.66167193555298
"843","19CS020",2020,"IA","Lucas and Nearby Counties",87.6880897110671,1.66167193555298
"844","19CS020",2020,"IA","Lucas and Nearby Counties",87.6880897110671,1.66167193555298
"845","19CS020",2020,"IA","Lucas and Nearby Counties",87.6880897110671,1.66167193555298
"846","19CS021",2020,"IA","Lyon+O'Brien+Osceola+Sioux",154.121934039402,2.30738729005769
"847","19CS021",2020,"IA","Lyon+O'Brien+Osceola+Sioux",154.121934039402,2.30738729005769
"848","19CS021",2020,"IA","Lyon+O'Brien+Osceola+Sioux",154.121934039402,2.30738729005769
"849","19CS021",2020,"IA","Lyon+O'Brien+Osceola+Sioux",154.121934039402,2.30738729005769
"850","19CS022",2020,"IA","Madison+Warren",20.1084806169176,0.288587388121497
"851","19CS022",2020,"IA","Madison+Warren",20.1084806169176,0.288587388121497
"852","19CS023",2020,"IA","Mahaska+Marion",72.0229369185051,1.29502718544471
"853","19CS023",2020,"IA","Mahaska+Marion",72.0229369185051,1.29502718544471
"854","19CS024",2020,"IA","Marshall+Tama",115.790522942826,2.05882759806595
"855","19CS024",2020,"IA","Marshall+Tama",115.790522942826,2.05882759806595
"856","19CS025",2020,"IA","Mitchell and Nearby Counties",109.218699674879,1.99814671926234
"857","19CS025",2020,"IA","Mitchell and Nearby Counties",109.218699674879,1.99814671926234
"858","19CS025",2020,"IA","Mitchell and Nearby Counties",109.218699674879,1.99814671926234
"859","19CS025",2020,"IA","Mitchell and Nearby Counties",109.218699674879,1.99814671926234
"860","19CS025",2020,"IA","Mitchell and Nearby Counties",109.218699674879,1.99814671926234
"861","19CS026",2020,"IA","Palo Alto and Nearby Counties",147.959446796293,2.25558252353452
"862","19CS026",2020,"IA","Palo Alto and Nearby Counties",147.959446796293,2.25558252353452
"863","19CS026",2020,"IA","Palo Alto and Nearby Counties",147.959446796293,2.25558252353452
"864","19CS026",2020,"IA","Palo Alto and Nearby Counties",147.959446796293,2.25558252353452
"865","19CS026",2020,"IA","Palo Alto and Nearby Counties",147.959446796293,2.25558252353452
"866","19CS027",2020,"IA","Pocahontas and Nearby Counties",218.340667164502,2.42143359392811
"867","19CS027",2020,"IA","Pocahontas and Nearby Counties",218.340667164502,2.42143359392811
"868","19CS027",2020,"IA","Pocahontas and Nearby Counties",218.340667164502,2.42143359392811
"869","19CS027",2020,"IA","Pocahontas and Nearby Counties",218.340667164502,2.42143359392811
"870","19CS027",2020,"IA","Pocahontas and Nearby Counties",218.340667164502,2.42143359392811
"871","19CS027",2020,"IA","Pocahontas and Nearby Counties",218.340667164502,2.42143359392811
"872","19CS028",2020,"IA","Polk",586.90157629846,1.17525576872706
"873","19CS029",2020,"IA","Scott",302.616962298669,1.73526860348334
"874","19CS030",2020,"IA","Story",-47.5396759819417,-0.476597786240747
"875","19CS031",2020,"IA","Taylor and Nearby Counties",119.913402129925,2.31220767300908
"876","19CS031",2020,"IA","Taylor and Nearby Counties",119.913402129925,2.31220767300908
"877","19CS031",2020,"IA","Taylor and Nearby Counties",119.913402129925,2.31220767300908
"878","19CS031",2020,"IA","Taylor and Nearby Counties",119.913402129925,2.31220767300908
"879","19CS031",2020,"IA","Taylor and Nearby Counties",119.913402129925,2.31220767300908
"880","19CS031",2020,"IA","Taylor and Nearby Counties",119.913402129925,2.31220767300908
"881","19CS032",2020,"IA","West Central Iowa",339.368377617383,1.96794614966472
"882","19CS032",2020,"IA","West Central Iowa",339.368377617383,1.96794614966472
"883","19CS032",2020,"IA","West Central Iowa",339.368377617383,1.96794614966472
"884","19CS032",2020,"IA","West Central Iowa",339.368377617383,1.96794614966472
"885","19CS032",2020,"IA","West Central Iowa",339.368377617383,1.96794614966472
"886","19CS032",2020,"IA","West Central Iowa",339.368377617383,1.96794614966472
"887","20CS001",2020,"KS","Allen+Anderson+Franklin+Osage",93.0392524372008,1.50218374511105
"888","20CS001",2020,"KS","Allen+Anderson+Franklin+Osage",93.0392524372008,1.50218374511105
"889","20CS001",2020,"KS","Allen+Anderson+Franklin+Osage",93.0392524372008,1.50218374511105
"890","20CS001",2020,"KS","Allen+Anderson+Franklin+Osage",93.0392524372008,1.50218374511105
"891","20CS002",2020,"KS","Bourbon+Linn+Miami",53.2762880897354,0.908221754001612
"892","20CS002",2020,"KS","Bourbon+Linn+Miami",53.2762880897354,0.908221754001612
"893","20CS002",2020,"KS","Bourbon+Linn+Miami",53.2762880897354,0.908221754001612
"894","20CS003",2020,"KS","Brown and Nearby Counties",93.568433536851,1.09534128039957
"895","20CS003",2020,"KS","Brown and Nearby Counties",93.568433536851,1.09534128039957
"896","20CS003",2020,"KS","Brown and Nearby Counties",93.568433536851,1.09534128039957
"897","20CS003",2020,"KS","Brown and Nearby Counties",93.568433536851,1.09534128039957
